Harga Pangan di Tingkat Produsen Provinsi,,,,,
,,,,,
Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
35,Jawa Timur,Beras Medium Tingkat Penggilingan,2023,Juni,Rp10.112
36,Banten,Beras Medium Tingkat Penggilingan,2023,Juni,Rp9.834
51,Bali,Beras Medium Tingkat Penggilingan,2023,Juni,Rp11.218
52,Nusa Tenggara Barat,Beras Medium Tingkat Penggilingan,2023,Juni,Rp9.375
53,Nusa Tenggara Timur,Beras Medium Tingkat Penggilingan,2023,Juni,Rp10.000
61,Kalimantan Barat,Beras Medium Tingkat Penggilingan,2023,Juni,Rp11.199
62,Kalimantan Tengah,Beras Medium Tingkat Penggilingan,2023,Juni,Rp11.107
63,Kalimantan Selatan,Beras Medium Tingkat Penggilingan,2023,Juni,Rp11.531
71,Sulawesi Utara,Beras Medium Tingkat Penggilingan,2023,Juni,-
72,Sulawesi Tengah,Beras Medium Tingkat Penggilingan,2023,Juni,Rp10.430
73,Sulawesi Selatan,Beras Medium Tingkat Penggilingan,2023,Juni,Rp10.027
74,Sulawesi Tenggara,Beras Medium Tingkat Penggilingan,2023,Juni,Rp10.227
75,Gorontalo,Beras Medium Tingkat Penggilingan,2023,Juni,-
76,Sulawesi Barat,Beras Medium Tingkat Penggilingan,2023,Juni,-
11,Aceh,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.723
12,Sumatera Utara,Beras Premium Tingkat Penggilingan,2023,Juni,Rp12.442
13,Sumatera Barat,Beras Premium Tingkat Penggilingan,2023,Juni,Rp13.304
14,Riau,Beras Premium Tingkat Penggilingan,2023,Juni,-
15,Jambi,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.311
16,Sumatera Selatan,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.389
17,Bengkulu,Beras Premium Tingkat Penggilingan,2023,Juni,-
18,Lampung,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.323
32,Jawa Barat,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.844
33,Jawa Tengah,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.672
34,D.I Yogyakarta,Beras Premium Tingkat Penggilingan,2023,Juni,Rp12.138
35,Jawa Timur,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.364
36,Banten,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.151
51,Bali,Beras Premium Tingkat Penggilingan,2023,Juni,-
52,Nusa Tenggara Barat,Beras Premium Tingkat Penggilingan,2023,Juni,Rp10.183
53,Nusa Tenggara Timur,Beras Premium Tingkat Penggilingan,2023,Juni,Rp10.500
61,Kalimantan Barat,Beras Premium Tingkat Penggilingan,2023,Juni,Rp12.000
62,Kalimantan Tengah,Beras Premium Tingkat Penggilingan,2023,Juni,Rp13.250
63,Kalimantan Selatan,Beras Premium Tingkat Penggilingan,2023,Juni,Rp13.742
71,Sulawesi Utara,Beras Premium Tingkat Penggilingan,2023,Juni,-
72,Sulawesi Tengah,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.571
73,Sulawesi Selatan,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.200
74,Sulawesi Tenggara,Beras Premium Tingkat Penggilingan,2023,Juni,Rp11.175
75,Gorontalo,Beras Premium Tingkat Penggilingan,2023,Juni,-
76,Sulawesi Barat,Beras Premium Tingkat Penggilingan,2023,Juni,-
11,Aceh,Jagung Pipilan Kering Tingkat Petani,2023,Juni,-
12,Sumatera Utara,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.805
13,Sumatera Barat,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.519
14,Riau,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.810
15,Jambi,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.265
16,Sumatera Selatan,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.996
17,Bengkulu,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.259
18,Lampung,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.215
32,Jawa Barat,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.133
33,Jawa Tengah,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.100
34,D.I Yogyakarta,Jagung Pipilan Kering Tingkat Petani,2023,Juni,-
35,Jawa Timur,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.149
36,Banten,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.121
51,Bali,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.139
52,Nusa Tenggara Barat,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.712
53,Nusa Tenggara Timur,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.000
61,Kalimantan Barat,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.900
62,Kalimantan Tengah,Jagung Pipilan Kering Tingkat Petani,2023,Juni,-
63,Kalimantan Selatan,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.914
71,Sulawesi Utara,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp5.090
72,Sulawesi Tengah,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.623
73,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.446
74,Sulawesi Tenggara,Jagung Pipilan Kering Tingkat Petani,2023,Juni,-
75,Gorontalo,Jagung Pipilan Kering Tingkat Petani,2023,Juni,Rp4.458
76,Sulawesi Barat,Jagung Pipilan Kering Tingkat Petani,2023,Juni,-
11,Aceh,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
12,Sumatera Utara,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp22.860
13,Sumatera Barat,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp22.507
14,Riau,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
15,Jambi,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp16.120
16,Sumatera Selatan,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
17,Bengkulu,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
18,Lampung,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
32,Jawa Barat,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp20.404
33,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp24.475
34,D.I Yogyakarta,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp21.495
35,Jawa Timur,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp26.368
36,Banten,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp31.464
51,Bali,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp22.018
52,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp24.176
53,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp25.000
61,Kalimantan Barat,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
62,Kalimantan Tengah,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
63,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp30.000
71,Sulawesi Utara,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
72,Sulawesi Tengah,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
73,Sulawesi Selatan,Kedelai Biji Kering Tingkat Petani,2023,Juni,Rp30.179
74,Sulawesi Tenggara,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
75,Gorontalo,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
76,Sulawesi Barat,Kedelai Biji Kering Tingkat Petani,2023,Juni,-
11,Aceh,Bawang Merah Tingkat Petani,2023,Juni,-
12,Sumatera Utara,Bawang Merah Tingkat Petani,2023,Juni,Rp22.860
13,Sumatera Barat,Bawang Merah Tingkat Petani,2023,Juni,Rp22.507
14,Riau,Bawang Merah Tingkat Petani,2023,Juni,-
15,Jambi,Bawang Merah Tingkat Petani,2023,Juni,Rp16.120
16,Sumatera Selatan,Bawang Merah Tingkat Petani,2023,Juni,-
17,Bengkulu,Bawang Merah Tingkat Petani,2023,Juni,-
18,Lampung,Bawang Merah Tingkat Petani,2023,Juni,-
32,Jawa Barat,Bawang Merah Tingkat Petani,2023,Juni,Rp20.404
33,Jawa Tengah,Bawang Merah Tingkat Petani,2023,Juni,Rp24.475
34,D.I Yogyakarta,Bawang Merah Tingkat Petani,2023,Juni,Rp21.495
35,Jawa Timur,Bawang Merah Tingkat Petani,2023,Juni,Rp26.368
36,Banten,Bawang Merah Tingkat Petani,2023,Juni,Rp31.464
51,Bali,Bawang Merah Tingkat Petani,2023,Juni,Rp22.018
52,Nusa Tenggara Barat,Bawang Merah Tingkat Petani,2023,Juni,Rp24.176
53,Nusa Tenggara Timur,Bawang Merah Tingkat Petani,2023,Juni,Rp25.000
61,Kalimantan Barat,Bawang Merah Tingkat Petani,2023,Juni,-
62,Kalimantan Tengah,Bawang Merah Tingkat Petani,2023,Juni,-
63,Kalimantan Selatan,Bawang Merah Tingkat Petani,2023,Juni,Rp30.000
71,Sulawesi Utara,Bawang Merah Tingkat Petani,2023,Juni,-
72,Sulawesi Tengah,Bawang Merah Tingkat Petani,2023,Juni,-
73,Sulawesi Selatan,Bawang Merah Tingkat Petani,2023,Juni,Rp30.179
74,Sulawesi Tenggara,Bawang Merah Tingkat Petani,2023,Juni,-
75,Gorontalo,Bawang Merah Tingkat Petani,2023,Juni,-
76,Sulawesi Barat,Bawang Merah Tingkat Petani,2023,Juni,-
11,Aceh,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp21.370
12,Sumatera Utara,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp14.473
13,Sumatera Barat,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp20.747
14,Riau,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
15,Jambi,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp18.623
16,Sumatera Selatan,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp19.080
17,Bengkulu,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp19.574
18,Lampung,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp21.938
32,Jawa Barat,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp15.319
33,Jawa Tengah,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp18.139
34,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp15.308
35,Jawa Timur,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp17.012
36,Banten,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp20.217
51,Bali,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
52,Nusa Tenggara Barat,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
53,Nusa Tenggara Timur,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp40.000
61,Kalimantan Barat,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
62,Kalimantan Tengah,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
63,Kalimantan Selatan,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp40.000
71,Sulawesi Utara,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp32.667
72,Sulawesi Tengah,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
73,Sulawesi Selatan,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
74,Sulawesi Tenggara,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
75,Gorontalo,Cabai Merah Keriting Tingkat Petani,2023,Juni,Rp30.000
76,Sulawesi Barat,Cabai Merah Keriting Tingkat Petani,2023,Juni,-
11,Aceh,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp17.000
12,Sumatera Utara,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp13.300
13,Sumatera Barat,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp18.542
14,Riau,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
15,Jambi,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp15.000
16,Sumatera Selatan,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
17,Bengkulu,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
18,Lampung,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
32,Jawa Barat,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp23.918
33,Jawa Tengah,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp25.556
34,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp23.140
35,Jawa Timur,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp24.231
36,Banten,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp25.325
51,Bali,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp28.167
52,Nusa Tenggara Barat,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp27.873
53,Nusa Tenggara Timur,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp41.667
61,Kalimantan Barat,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp48.307
62,Kalimantan Tengah,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
63,Kalimantan Selatan,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp43.550
71,Sulawesi Utara,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp28.430
72,Sulawesi Tengah,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp19.824
73,Sulawesi Selatan,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp17.977
74,Sulawesi Tenggara,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
75,Gorontalo,Cabai Rawit Merah Tingkat Petani,2023,Juni,Rp18.389
76,Sulawesi Barat,Cabai Rawit Merah Tingkat Petani,2023,Juni,-
11,Aceh,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp53.671
12,Sumatera Utara,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp53.385
13,Sumatera Barat,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp55.018
14,Riau,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
15,Jambi,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp56.914
16,Sumatera Selatan,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp52.453
17,Bengkulu,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
18,Lampung,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp51.663
32,Jawa Barat,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp55.114
33,Jawa Tengah,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp51.911
34,D.I Yogyakarta,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp49.257
35,Jawa Timur,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp49.851
36,Banten,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp58.414
51,Bali,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp41.462
52,Nusa Tenggara Barat,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp51.882
53,Nusa Tenggara Timur,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp52.241
61,Kalimantan Barat,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
62,Kalimantan Tengah,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
63,Kalimantan Selatan,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp61.597
71,Sulawesi Utara,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
72,Sulawesi Tengah,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
73,Sulawesi Selatan,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp54.779
74,Sulawesi Tenggara,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
75,Gorontalo,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,Rp43.963
76,Sulawesi Barat,Sapi Hidup (Tingkat Peternak/RPH),2023,Juni,-
11,Aceh,Ayam Ras Pedaging,2023,Juni,-
12,Sumatera Utara,Ayam Ras Pedaging,2023,Juni,Rp25.173
13,Sumatera Barat,Ayam Ras Pedaging,2023,Juni,Rp24.542
14,Riau,Ayam Ras Pedaging,2023,Juni,Rp23.478
15,Jambi,Ayam Ras Pedaging,2023,Juni,Rp28.750
16,Sumatera Selatan,Ayam Ras Pedaging,2023,Juni,Rp23.009
17,Bengkulu,Ayam Ras Pedaging,2023,Juni,-
18,Lampung,Ayam Ras Pedaging,2023,Juni,Rp23.638
32,Jawa Barat,Ayam Ras Pedaging,2023,Juni,Rp23.664
33,Jawa Tengah,Ayam Ras Pedaging,2023,Juni,Rp21.138
34,D.I Yogyakarta,Ayam Ras Pedaging,2023,Juni,-
35,Jawa Timur,Ayam Ras Pedaging,2023,Juni,Rp23.810
36,Banten,Ayam Ras Pedaging,2023,Juni,Rp24.313
51,Bali,Ayam Ras Pedaging,2023,Juni,Rp25.530
52,Nusa Tenggara Barat,Ayam Ras Pedaging,2023,Juni,Rp25.000
53,Nusa Tenggara Timur,Ayam Ras Pedaging,2023,Juni,Rp27.074
61,Kalimantan Barat,Ayam Ras Pedaging,2023,Juni,Rp29.000
62,Kalimantan Tengah,Ayam Ras Pedaging,2023,Juni,-
63,Kalimantan Selatan,Ayam Ras Pedaging,2023,Juni,Rp28.717
71,Sulawesi Utara,Ayam Ras Pedaging,2023,Juni,-
72,Sulawesi Tengah,Ayam Ras Pedaging,2023,Juni,-
73,Sulawesi Selatan,Ayam Ras Pedaging,2023,Juni,Rp23.197
74,Sulawesi Tenggara,Ayam Ras Pedaging,2023,Juni,-
75,Gorontalo,Ayam Ras Pedaging,2023,Juni,-
76,Sulawesi Barat,Ayam Ras Pedaging,2023,Juni,-
11,Aceh,Telur Ayam Ras,2023,Juni,-
12,Sumatera Utara,Telur Ayam Ras,2023,Juni,Rp24.573
13,Sumatera Barat,Telur Ayam Ras,2023,Juni,Rp25.170
14,Riau,Telur Ayam Ras,2023,Juni,-
15,Jambi,Telur Ayam Ras,2023,Juni,Rp26.631
16,Sumatera Selatan,Telur Ayam Ras,2023,Juni,Rp26.179
17,Bengkulu,Telur Ayam Ras,2023,Juni,-
18,Lampung,Telur Ayam Ras,2023,Juni,Rp26.939
32,Jawa Barat,Telur Ayam Ras,2023,Juni,Rp27.222
33,Jawa Tengah,Telur Ayam Ras,2023,Juni,Rp27.235
34,D.I Yogyakarta,Telur Ayam Ras,2023,Juni,Rp27.485
35,Jawa Timur,Telur Ayam Ras,2023,Juni,Rp25.847
36,Banten,Telur Ayam Ras,2023,Juni,Rp24.782
51,Bali,Telur Ayam Ras,2023,Juni,Rp25.323
52,Nusa Tenggara Barat,Telur Ayam Ras,2023,Juni,Rp25.000
53,Nusa Tenggara Timur,Telur Ayam Ras,2023,Juni,Rp27.214
61,Kalimantan Barat,Telur Ayam Ras,2023,Juni,Rp28.000
62,Kalimantan Tengah,Telur Ayam Ras,2023,Juni,-
63,Kalimantan Selatan,Telur Ayam Ras,2023,Juni,Rp28.273
71,Sulawesi Utara,Telur Ayam Ras,2023,Juni,Rp24.744
72,Sulawesi Tengah,Telur Ayam Ras,2023,Juni,-
73,Sulawesi Selatan,Telur Ayam Ras,2023,Juni,Rp25.289
74,Sulawesi Tenggara,Telur Ayam Ras,2023,Juni,-
75,Gorontalo,Telur Ayam Ras,2023,Juni,-
76,Sulawesi Barat,Telur Ayam Ras,2023,Juni,-
11,Aceh,GKP Tk. Petani,2023,Juli,Rp5.251
12,Sumatera Utara,GKP Tk. Petani,2023,Juli,Rp5.438
13,Sumatera Barat,GKP Tk. Petani,2023,Juli,Rp6.238
14,Riau,GKP Tk. Petani,2023,Juli,-
15,Jambi,GKP Tk. Petani,2023,Juli,Rp5.227
16,Sumatera Selatan,GKP Tk. Petani,2023,Juli,Rp5.505
17,Bengkulu,GKP Tk. Petani,2023,Juli,-
18,Lampung,GKP Tk. Petani,2023,Juli,Rp5.252
32,Jawa Barat,GKP Tk. Petani,2023,Juli,Rp5.262
33,Jawa Tengah,GKP Tk. Petani,2023,Juli,Rp5.302
34,D.I Yogyakarta,GKP Tk. Petani,2023,Juli,Rp5.133
35,Jawa Timur,GKP Tk. Petani,2023,Juli,Rp5.457
36,Banten,GKP Tk. Petani,2023,Juli,Rp5.000
51,Bali,GKP Tk. Petani,2023,Juli,Rp5.402
52,Nusa Tenggara Barat,GKP Tk. Petani,2023,Juli,Rp5.177
53,Nusa Tenggara Timur,GKP Tk. Petani,2023,Juli,Rp5.094
61,Kalimantan Barat,GKP Tk. Petani,2023,Juli,Rp5.841
62,Kalimantan Tengah,GKP Tk. Petani,2023,Juli,Rp6.138
63,Kalimantan Selatan,GKP Tk. Petani,2023,Juli,Rp5.725
71,Sulawesi Utara,GKP Tk. Petani,2023,Juli,-
72,Sulawesi Tengah,GKP Tk. Petani,2023,Juli,-
73,Sulawesi Selatan,GKP Tk. Petani,2023,Juli,Rp5.310
74,Sulawesi Tenggara,GKP Tk. Petani,2023,Juli,Rp5.142
75,Gorontalo,GKP Tk. Petani,2023,Juli,-
76,Sulawesi Barat,GKP Tk. Petani,2023,Juli,-
11,Aceh,GKP Tk. Penggilingan,2023,Juli,Rp6.938
12,Sumatera Utara,GKP Tk. Penggilingan,2023,Juli,Rp6.873
13,Sumatera Barat,GKP Tk. Penggilingan,2023,Juli,Rp7.638
14,Riau,GKP Tk. Penggilingan,2023,Juli,-
15,Jambi,GKP Tk. Penggilingan,2023,Juli,Rp6.241
16,Sumatera Selatan,GKP Tk. Penggilingan,2023,Juli,Rp5.850
17,Bengkulu,GKP Tk. Penggilingan,2023,Juli,-
18,Lampung,GKP Tk. Penggilingan,2023,Juli,Rp6.194
32,Jawa Barat,GKP Tk. Penggilingan,2023,Juli,Rp6.218
33,Jawa Tengah,GKP Tk. Penggilingan,2023,Juli,Rp6.727
34,D.I Yogyakarta,GKP Tk. Penggilingan,2023,Juli,Rp6.311
35,Jawa Timur,GKP Tk. Penggilingan,2023,Juli,Rp6.913
36,Banten,GKP Tk. Penggilingan,2023,Juli,Rp6.483
51,Bali,GKP Tk. Penggilingan,2023,Juli,Rp6.760
52,Nusa Tenggara Barat,GKP Tk. Penggilingan,2023,Juli,Rp6.867
53,Nusa Tenggara Timur,GKP Tk. Penggilingan,2023,Juli,Rp7.008
61,Kalimantan Barat,GKP Tk. Penggilingan,2023,Juli,Rp7.483
62,Kalimantan Tengah,GKP Tk. Penggilingan,2023,Juli,Rp5.738
63,Kalimantan Selatan,GKP Tk. Penggilingan,2023,Juli,Rp6.736
71,Sulawesi Utara,GKP Tk. Penggilingan,2023,Juli,-
72,Sulawesi Tengah,GKP Tk. Penggilingan,2023,Juli,-
73,Sulawesi Selatan,GKP Tk. Penggilingan,2023,Juli,Rp6.452
74,Sulawesi Tenggara,GKP Tk. Penggilingan,2023,Juli,Rp6.053
75,Gorontalo,GKP Tk. Penggilingan,2023,Juli,-
76,Sulawesi Barat,GKP Tk. Penggilingan,2023,Juli,Rp6.611
11,Aceh,GKG Tk. Penggilingan,2023,Juli,Rp6.061
12,Sumatera Utara,GKG Tk. Penggilingan,2023,Juli,Rp6.637
13,Sumatera Barat,GKG Tk. Penggilingan,2023,Juli,Rp6.874
14,Riau,GKG Tk. Penggilingan,2023,Juli,-
15,Jambi,GKG Tk. Penggilingan,2023,Juli,Rp6.228
16,Sumatera Selatan,GKG Tk. Penggilingan,2023,Juli,Rp6.818
17,Bengkulu,GKG Tk. Penggilingan,2023,Juli,-
18,Lampung,GKG Tk. Penggilingan,2023,Juli,Rp6.349
32,Jawa Barat,GKG Tk. Penggilingan,2023,Juli,Rp6.309
33,Jawa Tengah,GKG Tk. Penggilingan,2023,Juli,Rp6.470
34,D.I Yogyakarta,GKG Tk. Penggilingan,2023,Juli,Rp6.193
35,Jawa Timur,GKG Tk. Penggilingan,2023,Juli,Rp6.305
36,Banten,GKG Tk. Penggilingan,2023,Juli,Rp6.063
51,Bali,GKG Tk. Penggilingan,2023,Juli,Rp6.635
52,Nusa Tenggara Barat,GKG Tk. Penggilingan,2023,Juli,Rp6.012
53,Nusa Tenggara Timur,GKG Tk. Penggilingan,2023,Juli,Rp6.344
61,Kalimantan Barat,GKG Tk. Penggilingan,2023,Juli,Rp6.318
62,Kalimantan Tengah,GKG Tk. Penggilingan,2023,Juli,Rp6.313
63,Kalimantan Selatan,GKG Tk. Penggilingan,2023,Juli,Rp6.996
71,Sulawesi Utara,GKG Tk. Penggilingan,2023,Juli,-
72,Sulawesi Tengah,GKG Tk. Penggilingan,2023,Juli,-
73,Sulawesi Selatan,GKG Tk. Penggilingan,2023,Juli,Rp6.118
74,Sulawesi Tenggara,GKG Tk. Penggilingan,2023,Juli,Rp5.600
75,Gorontalo,GKG Tk. Penggilingan,2023,Juli,-
76,Sulawesi Barat,GKG Tk. Penggilingan,2023,Juli,-
11,Aceh,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.743
12,Sumatera Utara,Beras Medium Tingkat Penggilingan,2023,Juli,Rp11.655
13,Sumatera Barat,Beras Medium Tingkat Penggilingan,2023,Juli,Rp12.007
14,Riau,Beras Medium Tingkat Penggilingan,2023,Juli,-
15,Jambi,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.301
16,Sumatera Selatan,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.310
17,Bengkulu,Beras Medium Tingkat Penggilingan,2023,Juli,-
18,Lampung,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.456
32,Jawa Barat,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.732
33,Jawa Tengah,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.356
34,D.I Yogyakarta,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.377
35,Jawa Timur,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.152
36,Banten,Beras Medium Tingkat Penggilingan,2023,Juli,Rp9.819
51,Bali,Beras Medium Tingkat Penggilingan,2023,Juli,Rp11.253
52,Nusa Tenggara Barat,Beras Medium Tingkat Penggilingan,2023,Juli,Rp9.456
53,Nusa Tenggara Timur,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.031
61,Kalimantan Barat,Beras Medium Tingkat Penggilingan,2023,Juli,Rp11.497
62,Kalimantan Tengah,Beras Medium Tingkat Penggilingan,2023,Juli,Rp11.385
63,Kalimantan Selatan,Beras Medium Tingkat Penggilingan,2023,Juli,Rp11.665
71,Sulawesi Utara,Beras Medium Tingkat Penggilingan,2023,Juli,-
72,Sulawesi Tengah,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.501
73,Sulawesi Selatan,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.069
74,Sulawesi Tenggara,Beras Medium Tingkat Penggilingan,2023,Juli,Rp10.198
75,Gorontalo,Beras Medium Tingkat Penggilingan,2023,Juli,-
76,Sulawesi Barat,Beras Medium Tingkat Penggilingan,2023,Juli,-
11,Aceh,Beras Premium Tingkat Penggilingan,2023,Juli,Rp11.795
12,Sumatera Utara,Beras Premium Tingkat Penggilingan,2023,Juli,Rp12.511
13,Sumatera Barat,Beras Premium Tingkat Penggilingan,2023,Juli,Rp13.198
14,Riau,Beras Premium Tingkat Penggilingan,2023,Juli,-
15,Jambi,Beras Premium Tingkat Penggilingan,2023,Juli,Rp11.325
16,Sumatera Selatan,Beras Premium Tingkat Penggilingan,2023,Juli,Rp11.457
17,Bengkulu,Beras Premium Tingkat Penggilingan,2023,Juli,-
18,Lampung,Beras Premium Tingkat Penggilingan,2023,Juli,Rp11.398
